,hb,year,month,day,hour
7063,7,2020,10,21,7
7064,8,2020,10,21,8
7065,7,2020,10,21,9
7066,7,2020,10,21,10
7067,8,2020,10,21,11
7068,7,2020,10,21,12
7069,8,2020,10,21,13
7070,7,2020,10,21,14
7071,7,2020,10,21,15
7072,7,2020,10,21,16
7073,7,2020,10,21,17
7074,7,2020,10,21,18
7075,8,2020,10,21,19
7076,6,2020,10,21,20
7077,7,2020,10,21,21
7078,7,2020,10,21,22
7079,8,2020,10,21,23
7080,8,2020,10,22,0
7081,7,2020,10,22,1
7082,7,2020,10,22,2
7083,7,2020,10,22,3
7084,7,2020,10,22,4
7085,8,2020,10,22,5
7086,7,2020,10,22,6
7087,6,2020,10,22,7
7088,8,2020,10,22,8
7089,7,2020,10,22,9
7090,7,2020,10,22,10
7091,7,2020,10,22,11
7092,7,2020,10,22,12
7093,8,2020,10,22,13
7094,6,2020,10,22,14
7095,7,2020,10,22,15
7096,7,2020,10,22,16
7097,8,2020,10,22,17
7098,6,2020,10,22,18
7099,7,2020,10,22,19
7100,8,2020,10,22,20
7101,7,2020,10,22,21
7102,7,2020,10,22,22
7103,7,2020,10,22,23
7104,7,2020,10,23,0
7105,8,2020,10,23,1
7106,7,2020,10,23,2
7107,7,2020,10,23,3
7108,7,2020,10,23,4
7109,7,2020,10,23,5
7110,7,2020,10,23,6
7111,7,2020,10,23,7
7112,7,2020,10,23,8
7113,7,2020,10,23,9
7114,7,2020,10,23,10
7115,8,2020,10,23,11
7116,7,2020,10,23,12
7117,8,2020,10,23,13
7118,6,2020,10,23,14
7119,7,2020,10,23,15
7120,7,2020,10,23,16
7121,6,2020,10,23,17
7122,7,2020,10,23,18
7123,6,2020,10,23,19
7124,7,2020,10,23,20
7125,7,2020,10,23,21
7126,8,2020,10,23,22
7127,7,2020,10,23,23
7128,7,2020,10,24,0
7129,7,2020,10,24,1
7130,6,2020,10,24,2
7131,7,2020,10,24,3
7132,7,2020,10,24,4
7133,7,2020,10,24,5
7134,7,2020,10,24,6
7135,7,2020,10,24,7
7136,8,2020,10,24,8
7137,7,2020,10,24,9
7138,7,2020,10,24,10
7139,7,2020,10,24,11
7140,8,2020,10,24,12
7141,7,2020,10,24,13
7142,7,2020,10,24,14
7143,7,2020,10,24,15
7144,7,2020,10,24,16
7145,7,2020,10,24,17
7146,7,2020,10,24,18
7147,7,2020,10,24,19
7148,7,2020,10,24,20
7149,7,2020,10,24,21
7150,8,2020,10,24,22
7151,7,2020,10,24,23
7152,7,2020,10,25,0
7153,8,2020,10,25,1
7154,7,2020,10,25,2
7155,6,2020,10,25,3
7156,7,2020,10,25,4
7157,8,2020,10,25,5
7158,6,2020,10,25,6
7159,7,2020,10,25,7
7160,7,2020,10,25,8
7161,7,2020,10,25,9
7162,7,2020,10,25,10
7163,6,2020,10,25,11
7164,7,2020,10,25,12
7165,8,2020,10,25,13
7166,7,2020,10,25,14
7167,7,2020,10,25,15
7168,7,2020,10,25,16
7169,8,2020,10,25,17
7170,7,2020,10,25,18
7171,7,2020,10,25,19
7172,8,2020,10,25,20
7173,7,2020,10,25,21
7174,6,2020,10,25,22
7175,7,2020,10,25,23
7176,7,2020,10,26,0
7177,6,2020,10,26,1
7178,7,2020,10,26,2
7179,7,2020,10,26,3
7180,7,2020,10,26,4
7181,7,2020,10,26,5
7182,7,2020,10,26,6
7183,7,2020,10,26,7
7184,7,2020,10,26,8
7185,7,2020,10,26,9
7186,7,2020,10,26,10
7187,8,2020,10,26,11
7188,7,2020,10,26,12
7189,7,2020,10,26,13
7190,7,2020,10,26,14
7191,7,2020,10,26,15
7192,7,2020,10,26,16
7193,7,2020,10,26,17
7194,6,2020,10,26,18
7195,7,2020,10,26,19
7196,7,2020,10,26,20
7197,7,2020,10,26,21
7198,8,2020,10,26,22
7199,8,2020,10,26,23
7200,6,2020,10,27,0
7201,7,2020,10,27,1
7202,7,2020,10,27,2
7203,8,2020,10,27,3
7204,8,2020,10,27,4
7205,6,2020,10,27,5
7206,7,2020,10,27,6
7207,6,2020,10,27,7
7208,7,2020,10,27,8
7209,7,2020,10,27,9
7210,7,2020,10,27,10
7211,7,2020,10,27,11
7212,7,2020,10,27,12
7213,6,2020,10,27,13
7214,7,2020,10,27,14
7215,8,2020,10,27,15
7216,7,2020,10,27,16
7217,7,2020,10,27,17
7218,7,2020,10,27,18
7219,8,2020,10,27,19
7220,8,2020,10,27,20
7221,7,2020,10,27,21
7222,7,2020,10,27,22
7223,6,2020,10,27,23
7224,7,2020,10,28,0
7225,6,2020,10,28,1
7226,7,2020,10,28,2
7227,7,2020,10,28,3
7228,7,2020,10,28,4
7229,8,2020,10,28,5
7230,8,2020,10,28,6
7231,7,2020,10,28,7
7232,7,2020,10,28,8
7233,7,2020,10,28,9
7234,6,2020,10,28,10
7235,7,2020,10,28,11
7236,7,2020,10,28,12
7237,7,2020,10,28,13
7238,7,2020,10,28,14
7239,7,2020,10,28,15
7240,7,2020,10,28,16
7241,6,2020,10,28,17
7242,7,2020,10,28,18
7243,7,2020,10,28,19
7244,7,2020,10,28,20
7245,7,2020,10,28,21
7246,8,2020,10,28,22
7247,6,2020,10,28,23
7248,8,2020,10,29,0
7249,7,2020,10,29,1
7250,7,2020,10,29,2
7251,7,2020,10,29,3
7252,6,2020,10,29,4
7253,7,2020,10,29,5
7254,7,2020,10,29,6
7255,7,2020,10,29,7
7256,7,2020,10,29,8
7257,7,2020,10,29,9
7258,7,2020,10,29,10
7259,8,2020,10,29,11
7260,8,2020,10,29,12
7261,7,2020,10,29,13
7262,7,2020,10,29,14
7263,6,2020,10,29,15
7264,7,2020,10,29,16
7265,7,2020,10,29,17
7266,7,2020,10,29,18
7267,7,2020,10,29,19
7268,7,2020,10,29,20
7269,6,2020,10,29,21
7270,7,2020,10,29,22
7271,7,2020,10,29,23
7272,7,2020,10,30,0
7273,8,2020,10,30,1
7274,7,2020,10,30,2
7275,7,2020,10,30,3
7276,7,2020,10,30,4
7277,7,2020,10,30,5
7278,8,2020,10,30,6
7279,7,2020,10,30,7
7280,7,2020,10,30,8
7281,7,2020,10,30,9
7282,8,2020,10,30,10
7283,7,2020,10,30,11
7284,7,2020,10,30,12
7285,7,2020,10,30,13
7286,7,2020,10,30,14
7287,7,2020,10,30,15
7288,7,2020,10,30,16
7289,7,2020,10,30,17
7290,6,2020,10,30,18
7291,7,2020,10,30,19
7292,7,2020,10,30,20
7293,7,2020,10,30,21
7294,7,2020,10,30,22
7295,7,2020,10,30,23
7296,7,2020,10,31,0
7297,6,2020,10,31,1
7298,8,2020,10,31,2
7299,7,2020,10,31,3
7300,6,2020,10,31,4
7301,6,2020,10,31,5
7302,7,2020,10,31,6
7303,7,2020,10,31,7
7304,7,2020,10,31,8
7305,7,2020,10,31,9
7306,6,2020,10,31,10
7307,7,2020,10,31,11
7308,7,2020,10,31,12
7309,8,2020,10,31,13
7310,7,2020,10,31,14
7311,7,2020,10,31,15
7312,6,2020,10,31,16
7313,8,2020,10,31,17
7314,7,2020,10,31,18
7315,7,2020,10,31,19
7316,7,2020,10,31,20
7317,6,2020,10,31,21
7318,8,2020,10,31,22
7319,6,2020,10,31,23
7320,7,2020,11,1,0
7321,7,2020,11,1,1
7322,6,2020,11,1,2
7323,7,2020,11,1,3
7324,7,2020,11,1,4
7325,7,2020,11,1,5
7326,8,2020,11,1,6
7327,7,2020,11,1,7
7328,6,2020,11,1,8
7329,7,2020,11,1,9
7330,8,2020,11,1,10
7331,7,2020,11,1,11
7332,7,2020,11,1,12
7333,8,2020,11,1,13
7334,6,2020,11,1,14
7335,7,2020,11,1,15
7336,8,2020,11,1,16
7337,7,2020,11,1,17
7338,7,2020,11,1,18
7339,7,2020,11,1,19
7340,8,2020,11,1,20
7341,7,2020,11,1,21
7342,7,2020,11,1,22
7343,7,2020,11,1,23
7344,7,2020,11,2,0
7345,7,2020,11,2,1
7346,7,2020,11,2,2
7347,7,2020,11,2,3
7348,7,2020,11,2,4
7349,7,2020,11,2,5
7350,7,2020,11,2,6
7351,7,2020,11,2,7
7352,7,2020,11,2,8
7353,6,2020,11,2,9
7354,7,2020,11,2,10
7355,7,2020,11,2,11
7356,7,2020,11,2,12
7357,8,2020,11,2,13
7358,7,2020,11,2,14
7359,7,2020,11,2,15
7360,8,2020,11,2,16
7361,7,2020,11,2,17
7362,7,2020,11,2,18
7363,7,2020,11,2,19
7364,7,2020,11,2,20
7365,6,2020,11,2,21
7366,7,2020,11,2,22
7367,7,2020,11,2,23
7368,7,2020,11,3,0
7369,7,2020,11,3,1
7370,7,2020,11,3,2
7371,6,2020,11,3,3
7372,8,2020,11,3,4
7373,6,2020,11,3,5
7374,6,2020,11,3,6
7375,7,2020,11,3,7
7376,7,2020,11,3,8
7377,8,2020,11,3,9
7378,7,2020,11,3,10
7379,7,2020,11,3,11
7380,7,2020,11,3,12
7381,8,2020,11,3,13
7382,6,2020,11,3,14
7383,8,2020,11,3,15
7384,7,2020,11,3,16
7385,7,2020,11,3,17
7386,7,2020,11,3,18
7387,7,2020,11,3,19
7388,7,2020,11,3,20
7389,7,2020,11,3,21
7390,8,2020,11,3,22
7391,6,2020,11,3,23
7392,7,2020,11,4,0
7393,7,2020,11,4,1
7394,7,2020,11,4,2
7395,7,2020,11,4,3
7396,7,2020,11,4,4
7397,7,2020,11,4,5
7398,7,2020,11,4,6
7399,7,2020,11,4,7
7400,7,2020,11,4,8
7401,8,2020,11,4,9
7402,7,2020,11,4,10
7403,7,2020,11,4,11
7404,8,2020,11,4,12
7405,7,2020,11,4,13
7406,8,2020,11,4,14
7407,7,2020,11,4,15
7408,7,2020,11,4,16
7409,7,2020,11,4,17
7410,7,2020,11,4,18
7411,7,2020,11,4,19
7412,7,2020,11,4,20
7413,7,2020,11,4,21
7414,7,2020,11,4,22
7415,8,2020,11,4,23
7416,7,2020,11,5,0
7417,8,2020,11,5,1
7418,7,2020,11,5,2
7419,7,2020,11,5,3
7420,7,2020,11,5,4
7421,7,2020,11,5,5
7422,7,2020,11,5,6
7423,8,2020,11,5,7
7424,8,2020,11,5,8
7425,7,2020,11,5,9
7426,7,2020,11,5,10
7427,7,2020,11,5,11
7428,8,2020,11,5,12
7429,7,2020,11,5,13
7430,6,2020,11,5,14
7431,7,2020,11,5,15
7432,7,2020,11,5,16
7433,7,2020,11,5,17
7434,7,2020,11,5,18
7435,7,2020,11,5,19
7436,6,2020,11,5,20
7437,7,2020,11,5,21
7438,6,2020,11,5,22
7439,6,2020,11,5,23
7440,7,2020,11,6,0
7441,7,2020,11,6,1
7442,7,2020,11,6,2
7443,7,2020,11,6,3
7444,7,2020,11,6,4
7445,7,2020,11,6,5
7446,7,2020,11,6,6
7447,7,2020,11,6,7
7448,7,2020,11,6,8
7449,7,2020,11,6,9
7450,7,2020,11,6,10
7451,7,2020,11,6,11
7452,7,2020,11,6,12
7453,7,2020,11,6,13
7454,7,2020,11,6,14
7455,6,2020,11,6,15
7456,7,2020,11,6,16
7457,7,2020,11,6,17
7458,7,2020,11,6,18
7459,7,2020,11,6,19
7460,6,2020,11,6,20
7461,8,2020,11,6,21
7462,7,2020,11,6,22
7463,7,2020,11,6,23
7464,6,2020,11,7,0
7465,7,2020,11,7,1
7466,7,2020,11,7,2
7467,8,2020,11,7,3
7468,8,2020,11,7,4
7469,7,2020,11,7,5
7470,6,2020,11,7,6
7471,7,2020,11,7,7
7472,7,2020,11,7,8
7473,7,2020,11,7,9
7474,7,2020,11,7,10
7475,7,2020,11,7,11
7476,7,2020,11,7,12
7477,7,2020,11,7,13
7478,7,2020,11,7,14
7479,8,2020,11,7,15
7480,7,2020,11,7,16
7481,7,2020,11,7,17
7482,7,2020,11,7,18
7483,7,2020,11,7,19
7484,7,2020,11,7,20
7485,8,2020,11,7,21
7486,7,2020,11,7,22
7487,7,2020,11,7,23
7488,7,2020,11,8,0
7489,7,2020,11,8,1
7490,7,2020,11,8,2
7491,6,2020,11,8,3
7492,8,2020,11,8,4
7493,6,2020,11,8,5
7494,7,2020,11,8,6
7495,8,2020,11,8,7
7496,7,2020,11,8,8
7497,7,2020,11,8,9
7498,7,2020,11,8,10
7499,8,2020,11,8,11
7500,8,2020,11,8,12
7501,7,2020,11,8,13
7502,7,2020,11,8,14
7503,7,2020,11,8,15
7504,7,2020,11,8,16
7505,7,2020,11,8,17
7506,7,2020,11,8,18
7507,8,2020,11,8,19
7508,7,2020,11,8,20
7509,6,2020,11,8,21
7510,7,2020,11,8,22
7511,8,2020,11,8,23
7512,7,2020,11,9,0
7513,8,2020,11,9,1
7514,7,2020,11,9,2
7515,7,2020,11,9,3
7516,7,2020,11,9,4
7517,7,2020,11,9,5
7518,7,2020,11,9,6
7519,8,2020,11,9,7
7520,7,2020,11,9,8
7521,7,2020,11,9,9
7522,6,2020,11,9,10
7523,8,2020,11,9,11
7524,7,2020,11,9,12
7525,8,2020,11,9,13
7526,8,2020,11,9,14
7527,8,2020,11,9,15
7528,7,2020,11,9,16
7529,8,2020,11,9,17
7530,8,2020,11,9,18
7531,7,2020,11,9,19
7532,7,2020,11,9,20
7533,7,2020,11,9,21
7534,7,2020,11,9,22
7535,6,2020,11,9,23
7536,7,2020,11,10,0
7537,8,2020,11,10,1
7538,7,2020,11,10,2
7539,7,2020,11,10,3
7540,7,2020,11,10,4
7541,8,2020,11,10,5
7542,7,2020,11,10,6
7543,8,2020,11,10,7
7544,7,2020,11,10,8
7545,7,2020,11,10,9
7546,7,2020,11,10,10
7547,8,2020,11,10,11
7548,7,2020,11,10,12
7549,7,2020,11,10,13
7550,7,2020,11,10,14
7551,6,2020,11,10,15
7552,7,2020,11,10,16
7553,7,2020,11,10,17
7554,7,2020,11,10,18
7555,7,2020,11,10,19
7556,7,2020,11,10,20
7557,7,2020,11,10,21
7558,7,2020,11,10,22
7559,7,2020,11,10,23
7560,7,2020,11,11,0
7561,8,2020,11,11,1
7562,7,2020,11,11,2
7563,8,2020,11,11,3
7564,6,2020,11,11,4
7565,7,2020,11,11,5
7566,7,2020,11,11,6
7567,7,2020,11,11,7
7568,8,2020,11,11,8
7569,7,2020,11,11,9
7570,7,2020,11,11,10
7571,7,2020,11,11,11
7572,7,2020,11,11,12
7573,7,2020,11,11,13
7574,7,2020,11,11,14
7575,7,2020,11,11,15
7576,7,2020,11,11,16
7577,7,2020,11,11,17
7578,7,2020,11,11,18
7579,7,2020,11,11,19
7580,7,2020,11,11,20
7581,7,2020,11,11,21
7582,7,2020,11,11,22
7583,7,2020,11,11,23
7584,7,2020,11,12,0
7585,7,2020,11,12,1
7586,7,2020,11,12,2
7587,6,2020,11,12,3
7588,8,2020,11,12,4
7589,7,2020,11,12,5
7590,7,2020,11,12,6
7591,7,2020,11,12,7
7592,7,2020,11,12,8
7593,8,2020,11,12,9
7594,7,2020,11,12,10
7595,7,2020,11,12,11
7596,7,2020,11,12,12
7597,7,2020,11,12,13
7598,8,2020,11,12,14
7599,7,2020,11,12,15
7600,7,2020,11,12,16
7601,8,2020,11,12,17
7602,7,2020,11,12,18
7603,7,2020,11,12,19
7604,7,2020,11,12,20
7605,7,2020,11,12,21
7606,8,2020,11,12,22
7607,7,2020,11,12,23
7608,7,2020,11,13,0
7609,7,2020,11,13,1
7610,7,2020,11,13,2
7611,7,2020,11,13,3
7612,7,2020,11,13,4
7613,6,2020,11,13,5
7614,7,2020,11,13,6
7615,7,2020,11,13,7
7616,6,2020,11,13,8
7617,7,2020,11,13,9
7618,7,2020,11,13,10
7619,7,2020,11,13,11
7620,7,2020,11,13,12
7621,7,2020,11,13,13
7622,8,2020,11,13,14
7623,7,2020,11,13,15
7624,7,2020,11,13,16
7625,7,2020,11,13,17
7626,8,2020,11,13,18
7627,7,2020,11,13,19
7628,8,2020,11,13,20
7629,7,2020,11,13,21
7630,7,2020,11,13,22
7631,7,2020,11,13,23
7632,7,2020,11,14,0
7633,8,2020,11,14,1
7634,6,2020,11,14,2
7635,7,2020,11,14,3
7636,7,2020,11,14,4
7637,7,2020,11,14,5
7638,7,2020,11,14,6
7639,7,2020,11,14,7
7640,7,2020,11,14,8
7641,8,2020,11,14,9
7642,7,2020,11,14,10
7643,7,2020,11,14,11
7644,7,2020,11,14,12
7645,7,2020,11,14,13
7646,8,2020,11,14,14
7647,7,2020,11,14,15
7648,8,2020,11,14,16
7649,7,2020,11,14,17
7650,7,2020,11,14,18
7651,7,2020,11,14,19
7652,7,2020,11,14,20
7653,7,2020,11,14,21
7654,7,2020,11,14,22
7655,8,2020,11,14,23
7656,6,2020,11,15,0
7657,7,2020,11,15,1
7658,7,2020,11,15,2
7659,8,2020,11,15,3
7660,7,2020,11,15,4
7661,8,2020,11,15,5
7662,6,2020,11,15,6
7663,6,2020,11,15,7
7664,7,2020,11,15,8
7665,7,2020,11,15,9
7666,8,2020,11,15,10
7667,7,2020,11,15,11
7668,7,2020,11,15,12
7669,7,2020,11,15,13
7670,7,2020,11,15,14
7671,7,2020,11,15,15
7672,6,2020,11,15,16
7673,7,2020,11,15,17
7674,7,2020,11,15,18
7675,7,2020,11,15,19
7676,6,2020,11,15,20
7677,6,2020,11,15,21
7678,6,2020,11,15,22
7679,7,2020,11,15,23
7680,7,2020,11,16,0
7681,7,2020,11,16,1
7682,7,2020,11,16,2
7683,6,2020,11,16,3
7684,7,2020,11,16,4
7685,7,2020,11,16,5
7686,7,2020,11,16,6
7687,7,2020,11,16,7
7688,7,2020,11,16,8
7689,8,2020,11,16,9
7690,7,2020,11,16,10
7691,7,2020,11,16,11
7692,7,2020,11,16,12
7693,8,2020,11,16,13
7694,7,2020,11,16,14
7695,8,2020,11,16,15
7696,7,2020,11,16,16
7697,7,2020,11,16,17
7698,7,2020,11,16,18
7699,7,2020,11,16,19
7700,6,2020,11,16,20
7701,6,2020,11,16,21
7702,7,2020,11,16,22
7703,7,2020,11,16,23
7704,8,2020,11,17,0
7705,7,2020,11,17,1
7706,7,2020,11,17,2
7707,7,2020,11,17,3
7708,7,2020,11,17,4
7709,7,2020,11,17,5
7710,7,2020,11,17,6
7711,7,2020,11,17,7
7712,7,2020,11,17,8
7713,7,2020,11,17,9
7714,7,2020,11,17,10
7715,7,2020,11,17,11
7716,7,2020,11,17,12
7717,8,2020,11,17,13
7718,7,2020,11,17,14
7719,7,2020,11,17,15
7720,6,2020,11,17,16
7721,6,2020,11,17,17
7722,7,2020,11,17,18
7723,6,2020,11,17,19
7724,6,2020,11,17,20
7725,6,2020,11,17,21
7726,6,2020,11,17,22
7727,7,2020,11,17,23
7728,6,2020,11,18,0
7729,6,2020,11,18,1
7730,7,2020,11,18,2
7731,8,2020,11,18,3
7732,7,2020,11,18,4
7733,8,2020,11,18,5
7734,7,2020,11,18,6
7735,7,2020,11,18,7
7736,7,2020,11,18,8
7737,7,2020,11,18,9
7738,7,2020,11,18,10
7739,7,2020,11,18,11
7740,7,2020,11,18,12
7741,6,2020,11,18,13
7742,7,2020,11,18,14
7743,7,2020,11,18,15
7744,7,2020,11,18,16
7745,7,2020,11,18,17
7746,7,2020,11,18,18
7747,6,2020,11,18,19
7748,7,2020,11,18,20
7749,7,2020,11,18,21
7750,8,2020,11,18,22
7751,8,2020,11,18,23
7752,7,2020,11,19,0
7753,7,2020,11,19,1
7754,7,2020,11,19,2
7755,6,2020,11,19,3
7756,7,2020,11,19,4
7757,8,2020,11,19,5
7758,8,2020,11,19,6
7759,8,2020,11,19,7
7760,6,2020,11,19,8
7761,7,2020,11,19,9
7762,7,2020,11,19,10
7763,6,2020,11,19,11
7764,7,2020,11,19,12
7765,7,2020,11,19,13
7766,6,2020,11,19,14
7767,7,2020,11,19,15
7768,7,2020,11,19,16
7769,8,2020,11,19,17
7770,8,2020,11,19,18
7771,6,2020,11,19,19
7772,7,2020,11,19,20
7773,7,2020,11,19,21
7774,7,2020,11,19,22
7775,7,2020,11,19,23
7776,6,2020,11,20,0
7777,7,2020,11,20,1
7778,7,2020,11,20,2
7779,7,2020,11,20,3
7780,7,2020,11,20,4
7781,8,2020,11,20,5
7782,8,2020,11,20,6
7783,6,2020,11,20,7
7784,7,2020,11,20,8
7785,7,2020,11,20,9
7786,7,2020,11,20,10
7787,8,2020,11,20,11
7788,8,2020,11,20,12
7789,7,2020,11,20,13
7790,7,2020,11,20,14
7791,7,2020,11,20,15
7792,7,2020,11,20,16
7793,7,2020,11,20,17
7794,7,2020,11,20,18
7795,8,2020,11,20,19
7796,7,2020,11,20,20
7797,6,2020,11,20,21
7798,7,2020,11,20,22
7799,7,2020,11,20,23
7800,7,2020,11,21,0
7801,8,2020,11,21,1
7802,8,2020,11,21,2
7803,7,2020,11,21,3
7804,7,2020,11,21,4
7805,7,2020,11,21,5
7806,7,2020,11,21,6
7807,7,2020,11,21,7
7808,8,2020,11,21,8
7809,8,2020,11,21,9
7810,7,2020,11,21,10
7811,7,2020,11,21,11
7812,7,2020,11,21,12
7813,6,2020,11,21,13
7814,7,2020,11,21,14
7815,7,2020,11,21,15
7816,7,2020,11,21,16
7817,7,2020,11,21,17
7818,7,2020,11,21,18
7819,7,2020,11,21,19
7820,7,2020,11,21,20
7821,7,2020,11,21,21
7822,7,2020,11,21,22
7823,6,2020,11,21,23
7824,6,2020,11,22,0
7825,6,2020,11,22,1
7826,7,2020,11,22,2
7827,7,2020,11,22,3
7828,7,2020,11,22,4
7829,7,2020,11,22,5
7830,7,2020,11,22,6
7831,7,2020,11,22,7
7832,7,2020,11,22,8
7833,7,2020,11,22,9
7834,7,2020,11,22,10
7835,8,2020,11,22,11
7836,7,2020,11,22,12
7837,7,2020,11,22,13
7838,7,2020,11,22,14
7839,7,2020,11,22,15
7840,8,2020,11,22,16
7841,7,2020,11,22,17
7842,7,2020,11,22,18
7843,7,2020,11,22,19
7844,7,2020,11,22,20
7845,7,2020,11,22,21
7846,7,2020,11,22,22
7847,7,2020,11,22,23
7848,6,2020,11,23,0
7849,8,2020,11,23,1
7850,7,2020,11,23,2
7851,7,2020,11,23,3
7852,7,2020,11,23,4
7853,7,2020,11,23,5
7854,7,2020,11,23,6
7855,7,2020,11,23,7
7856,7,2020,11,23,8
7857,8,2020,11,23,9
7858,7,2020,11,23,10
7859,7,2020,11,23,11
7860,7,2020,11,23,12
7861,7,2020,11,23,13
7862,7,2020,11,23,14
7863,7,2020,11,23,15
7864,7,2020,11,23,16
7865,7,2020,11,23,17
7866,6,2020,11,23,18
7867,7,2020,11,23,19
7868,7,2020,11,23,20
7869,7,2020,11,23,21
7870,7,2020,11,23,22
7871,7,2020,11,23,23
7872,6,2020,11,24,0
7873,7,2020,11,24,1
7874,6,2020,11,24,2
7875,7,2020,11,24,3
7876,7,2020,11,24,4
7877,7,2020,11,24,5
7878,7,2020,11,24,6
7879,7,2020,11,24,7
7880,7,2020,11,24,8
7881,7,2020,11,24,9
7882,7,2020,11,24,10
7883,7,2020,11,24,11
7884,7,2020,11,24,12
7885,7,2020,11,24,13
7886,7,2020,11,24,14
7887,7,2020,11,24,15
7888,7,2020,11,24,16
7889,7,2020,11,24,17
7890,7,2020,11,24,18
7891,7,2020,11,24,19
7892,7,2020,11,24,20
7893,7,2020,11,24,21
7894,7,2020,11,24,22
7895,7,2020,11,24,23
7896,8,2020,11,25,0
7897,6,2020,11,25,1
7898,7,2020,11,25,2
7899,7,2020,11,25,3
7900,7,2020,11,25,4
7901,7,2020,11,25,5
7902,8,2020,11,25,6
7903,6,2020,11,25,7
7904,7,2020,11,25,8
7905,7,2020,11,25,9
7906,6,2020,11,25,10
7907,7,2020,11,25,11
7908,6,2020,11,25,12
7909,8,2020,11,25,13
7910,8,2020,11,25,14
7911,7,2020,11,25,15
7912,7,2020,11,25,16
7913,6,2020,11,25,17
7914,8,2020,11,25,18
7915,7,2020,11,25,19
7916,7,2020,11,25,20
7917,7,2020,11,25,21
7918,7,2020,11,25,22
7919,7,2020,11,25,23
7920,6,2020,11,26,0
7921,7,2020,11,26,1
7922,7,2020,11,26,2
7923,6,2020,11,26,3
7924,7,2020,11,26,4
7925,8,2020,11,26,5
7926,7,2020,11,26,6
7927,7,2020,11,26,7
7928,7,2020,11,26,8
7929,7,2020,11,26,9
7930,7,2020,11,26,10
7931,7,2020,11,26,11
7932,6,2020,11,26,12
7933,8,2020,11,26,13
7934,7,2020,11,26,14
7935,7,2020,11,26,15
7936,7,2020,11,26,16
7937,7,2020,11,26,17
7938,7,2020,11,26,18
7939,7,2020,11,26,19
7940,8,2020,11,26,20
7941,7,2020,11,26,21
7942,7,2020,11,26,22
7943,6,2020,11,26,23
7944,7,2020,11,27,0
7945,7,2020,11,27,1
7946,7,2020,11,27,2
7947,6,2020,11,27,3
7948,7,2020,11,27,4
7949,6,2020,11,27,5
7950,7,2020,11,27,6
7951,7,2020,11,27,7
7952,7,2020,11,27,8
7953,7,2020,11,27,9
7954,7,2020,11,27,10
7955,7,2020,11,27,11
7956,7,2020,11,27,12
7957,7,2020,11,27,13
7958,7,2020,11,27,14
7959,6,2020,11,27,15
7960,6,2020,11,27,16
7961,7,2020,11,27,17
7962,7,2020,11,27,18
7963,7,2020,11,27,19
7964,7,2020,11,27,20
7965,7,2020,11,27,21
7966,7,2020,11,27,22
7967,6,2020,11,27,23
7968,7,2020,11,28,0
7969,8,2020,11,28,1
7970,7,2020,11,28,2
7971,8,2020,11,28,3
7972,7,2020,11,28,4
7973,7,2020,11,28,5
7974,8,2020,11,28,6
7975,7,2020,11,28,7
7976,6,2020,11,28,8
7977,7,2020,11,28,9
7978,7,2020,11,28,10
7979,7,2020,11,28,11
7980,7,2020,11,28,12
7981,7,2020,11,28,13
7982,8,2020,11,28,14
7983,6,2020,11,28,15
7984,7,2020,11,28,16
7985,7,2020,11,28,17
7986,8,2020,11,28,18
7987,7,2020,11,28,19
7988,7,2020,11,28,20
7989,7,2020,11,28,21
7990,7,2020,11,28,22
7991,7,2020,11,28,23
7992,7,2020,11,29,0
7993,7,2020,11,29,1
7994,8,2020,11,29,2
7995,7,2020,11,29,3
7996,7,2020,11,29,4
7997,7,2020,11,29,5
7998,7,2020,11,29,6
7999,7,2020,11,29,7
8000,6,2020,11,29,8
8001,7,2020,11,29,9
8002,7,2020,11,29,10
8003,7,2020,11,29,11
8004,6,2020,11,29,12
8005,6,2020,11,29,13
8006,8,2020,11,29,14
8007,7,2020,11,29,15
8008,7,2020,11,29,16
8009,7,2020,11,29,17
8010,7,2020,11,29,18
8011,6,2020,11,29,19
8012,7,2020,11,29,20
8013,6,2020,11,29,21
8014,7,2020,11,29,22
8015,8,2020,11,29,23
8016,7,2020,11,30,0
8017,7,2020,11,30,1
8018,7,2020,11,30,2
8019,7,2020,11,30,3
8020,7,2020,11,30,4
8021,7,2020,11,30,5
8022,7,2020,11,30,6
8023,7,2020,11,30,7
8024,6,2020,11,30,8
8025,7,2020,11,30,9
8026,8,2020,11,30,10
8027,7,2020,11,30,11
8028,7,2020,11,30,12
8029,7,2020,11,30,13
8030,7,2020,11,30,14
8031,7,2020,11,30,15
8032,6,2020,11,30,16
8033,7,2020,11,30,17
8034,7,2020,11,30,18
8035,7,2020,11,30,19
8036,7,2020,11,30,20
8037,7,2020,11,30,21
8038,7,2020,11,30,22
8039,7,2020,11,30,23
8040,7,2020,12,1,0
8041,7,2020,12,1,1
8042,7,2020,12,1,2
8043,8,2020,12,1,3
8044,6,2020,12,1,4
8045,8,2020,12,1,5
8046,7,2020,12,1,6
8047,8,2020,12,1,7
8048,7,2020,12,1,8
8049,7,2020,12,1,9
8050,6,2020,12,1,10
8051,7,2020,12,1,11
8052,6,2020,12,1,12
8053,7,2020,12,1,13
8054,7,2020,12,1,14
8055,7,2020,12,1,15
8056,8,2020,12,1,16
8057,6,2020,12,1,17
8058,7,2020,12,1,18
8059,7,2020,12,1,19
8060,6,2020,12,1,20
8061,7,2020,12,1,21
