,Hb,Date,Dates,Time
7209,3.0,2020-10-27 09:00:00,2020-10-27,09:00:00
7210,4.0,2020-10-27 10:00:00,2020-10-27,10:00:00
7211,2.0,2020-10-27 11:00:00,2020-10-27,11:00:00
7212,3.0,2020-10-27 12:00:00,2020-10-27,12:00:00
7213,1.0,2020-10-27 13:00:00,2020-10-27,13:00:00
7214,2.0,2020-10-27 14:00:00,2020-10-27,14:00:00
7215,3.0,2020-10-27 15:00:00,2020-10-27,15:00:00
7216,4.0,2020-10-27 16:00:00,2020-10-27,16:00:00
7217,4.0,2020-10-27 17:00:00,2020-10-27,17:00:00
7218,2.0,2020-10-27 18:00:00,2020-10-27,18:00:00
7219,2.0,2020-10-27 19:00:00,2020-10-27,19:00:00
7220,2.0,2020-10-27 20:00:00,2020-10-27,20:00:00
7221,3.0,2020-10-27 21:00:00,2020-10-27,21:00:00
7222,2.0,2020-10-27 22:00:00,2020-10-27,22:00:00
7223,2.0,2020-10-27 23:00:00,2020-10-27,23:00:00
7224,0.0,2020-10-28 00:00:00,2020-10-28,00:00:00
7225,2.0,2020-10-28 01:00:00,2020-10-28,01:00:00
7226,1.0,2020-10-28 02:00:00,2020-10-28,02:00:00
7227,3.0,2020-10-28 03:00:00,2020-10-28,03:00:00
7228,6.0,2020-10-28 04:00:00,2020-10-28,04:00:00
7229,2.0,2020-10-28 05:00:00,2020-10-28,05:00:00
7230,4.0,2020-10-28 06:00:00,2020-10-28,06:00:00
7231,4.0,2020-10-28 07:00:00,2020-10-28,07:00:00
7232,4.0,2020-10-28 08:00:00,2020-10-28,08:00:00
7233,4.0,2020-10-28 09:00:00,2020-10-28,09:00:00
7234,3.0,2020-10-28 10:00:00,2020-10-28,10:00:00
7235,3.0,2020-10-28 11:00:00,2020-10-28,11:00:00
7236,0.0,2020-10-28 12:00:00,2020-10-28,12:00:00
7237,2.0,2020-10-28 13:00:00,2020-10-28,13:00:00
7238,4.0,2020-10-28 14:00:00,2020-10-28,14:00:00
7239,4.0,2020-10-28 15:00:00,2020-10-28,15:00:00
7240,3.0,2020-10-28 16:00:00,2020-10-28,16:00:00
7241,3.0,2020-10-28 17:00:00,2020-10-28,17:00:00
7242,4.0,2020-10-28 18:00:00,2020-10-28,18:00:00
7243,1.0,2020-10-28 19:00:00,2020-10-28,19:00:00
7244,1.0,2020-10-28 20:00:00,2020-10-28,20:00:00
7245,3.0,2020-10-28 21:00:00,2020-10-28,21:00:00
7246,2.0,2020-10-28 22:00:00,2020-10-28,22:00:00
7247,1.0,2020-10-28 23:00:00,2020-10-28,23:00:00
7248,7.0,2020-10-29 00:00:00,2020-10-29,00:00:00
7249,2.0,2020-10-29 01:00:00,2020-10-29,01:00:00
7250,2.0,2020-10-29 02:00:00,2020-10-29,02:00:00
7251,0.0,2020-10-29 03:00:00,2020-10-29,03:00:00
7252,7.0,2020-10-29 04:00:00,2020-10-29,04:00:00
7253,3.0,2020-10-29 05:00:00,2020-10-29,05:00:00
7254,3.0,2020-10-29 06:00:00,2020-10-29,06:00:00
7255,3.0,2020-10-29 07:00:00,2020-10-29,07:00:00
7256,5.0,2020-10-29 08:00:00,2020-10-29,08:00:00
7257,4.0,2020-10-29 09:00:00,2020-10-29,09:00:00
7258,3.0,2020-10-29 10:00:00,2020-10-29,10:00:00
7259,5.0,2020-10-29 11:00:00,2020-10-29,11:00:00
7260,4.0,2020-10-29 12:00:00,2020-10-29,12:00:00
7261,3.0,2020-10-29 13:00:00,2020-10-29,13:00:00
7262,2.0,2020-10-29 14:00:00,2020-10-29,14:00:00
7263,2.0,2020-10-29 15:00:00,2020-10-29,15:00:00
7264,1.0,2020-10-29 16:00:00,2020-10-29,16:00:00
7265,2.0,2020-10-29 17:00:00,2020-10-29,17:00:00
7266,2.0,2020-10-29 18:00:00,2020-10-29,18:00:00
7267,2.0,2020-10-29 19:00:00,2020-10-29,19:00:00
7268,4.0,2020-10-29 20:00:00,2020-10-29,20:00:00
7269,5.0,2020-10-29 21:00:00,2020-10-29,21:00:00
7270,2.0,2020-10-29 22:00:00,2020-10-29,22:00:00
7271,3.0,2020-10-29 23:00:00,2020-10-29,23:00:00
7272,1.0,2020-10-30 00:00:00,2020-10-30,00:00:00
7273,4.0,2020-10-30 01:00:00,2020-10-30,01:00:00
7274,2.0,2020-10-30 02:00:00,2020-10-30,02:00:00
7275,7.0,2020-10-30 03:00:00,2020-10-30,03:00:00
7276,7.0,2020-10-30 04:00:00,2020-10-30,04:00:00
7277,5.0,2020-10-30 05:00:00,2020-10-30,05:00:00
7278,5.0,2020-10-30 06:00:00,2020-10-30,06:00:00
7279,4.0,2020-10-30 07:00:00,2020-10-30,07:00:00
7280,4.0,2020-10-30 08:00:00,2020-10-30,08:00:00
7281,5.0,2020-10-30 09:00:00,2020-10-30,09:00:00
7282,3.0,2020-10-30 10:00:00,2020-10-30,10:00:00
7283,4.0,2020-10-30 11:00:00,2020-10-30,11:00:00
7284,3.0,2020-10-30 12:00:00,2020-10-30,12:00:00
7285,4.0,2020-10-30 13:00:00,2020-10-30,13:00:00
7286,3.0,2020-10-30 14:00:00,2020-10-30,14:00:00
7287,1.0,2020-10-30 15:00:00,2020-10-30,15:00:00
7288,4.0,2020-10-30 16:00:00,2020-10-30,16:00:00
7289,2.0,2020-10-30 17:00:00,2020-10-30,17:00:00
7290,2.0,2020-10-30 18:00:00,2020-10-30,18:00:00
7291,3.0,2020-10-30 19:00:00,2020-10-30,19:00:00
7292,3.0,2020-10-30 20:00:00,2020-10-30,20:00:00
7293,2.0,2020-10-30 21:00:00,2020-10-30,21:00:00
7294,0.0,2020-10-30 22:00:00,2020-10-30,22:00:00
7295,3.0,2020-10-30 23:00:00,2020-10-30,23:00:00
7296,3.0,2020-10-31 00:00:00,2020-10-31,00:00:00
7297,3.0,2020-10-31 01:00:00,2020-10-31,01:00:00
7298,6.0,2020-10-31 02:00:00,2020-10-31,02:00:00
7299,1.0,2020-10-31 03:00:00,2020-10-31,03:00:00
7300,9.0,2020-10-31 04:00:00,2020-10-31,04:00:00
7301,3.0,2020-10-31 05:00:00,2020-10-31,05:00:00
7302,3.0,2020-10-31 06:00:00,2020-10-31,06:00:00
7303,2.0,2020-10-31 07:00:00,2020-10-31,07:00:00
7304,3.0,2020-10-31 08:00:00,2020-10-31,08:00:00
7305,3.0,2020-10-31 09:00:00,2020-10-31,09:00:00
7306,2.0,2020-10-31 10:00:00,2020-10-31,10:00:00
7307,6.0,2020-10-31 11:00:00,2020-10-31,11:00:00
7308,3.0,2020-10-31 12:00:00,2020-10-31,12:00:00
7309,4.0,2020-10-31 13:00:00,2020-10-31,13:00:00
7310,3.0,2020-10-31 14:00:00,2020-10-31,14:00:00
7311,5.0,2020-10-31 15:00:00,2020-10-31,15:00:00
7312,4.0,2020-10-31 16:00:00,2020-10-31,16:00:00
7313,2.0,2020-10-31 17:00:00,2020-10-31,17:00:00
7314,2.0,2020-10-31 18:00:00,2020-10-31,18:00:00
7315,3.0,2020-10-31 19:00:00,2020-10-31,19:00:00
7316,3.0,2020-10-31 20:00:00,2020-10-31,20:00:00
7317,6.0,2020-10-31 21:00:00,2020-10-31,21:00:00
7318,4.0,2020-10-31 22:00:00,2020-10-31,22:00:00
7319,7.0,2020-10-31 23:00:00,2020-10-31,23:00:00
7320,4.0,2020-11-01 00:00:00,2020-11-01,00:00:00
7321,2.0,2020-11-01 01:00:00,2020-11-01,01:00:00
7322,3.0,2020-11-01 02:00:00,2020-11-01,02:00:00
7323,1.0,2020-11-01 03:00:00,2020-11-01,03:00:00
7324,1.0,2020-11-01 04:00:00,2020-11-01,04:00:00
7325,5.0,2020-11-01 05:00:00,2020-11-01,05:00:00
7326,0.0,2020-11-01 06:00:00,2020-11-01,06:00:00
7327,3.0,2020-11-01 07:00:00,2020-11-01,07:00:00
7328,5.0,2020-11-01 08:00:00,2020-11-01,08:00:00
7329,2.0,2020-11-01 09:00:00,2020-11-01,09:00:00
7330,4.0,2020-11-01 10:00:00,2020-11-01,10:00:00
7331,3.0,2020-11-01 11:00:00,2020-11-01,11:00:00
7332,4.0,2020-11-01 12:00:00,2020-11-01,12:00:00
7333,1.0,2020-11-01 13:00:00,2020-11-01,13:00:00
7334,1.0,2020-11-01 14:00:00,2020-11-01,14:00:00
7335,2.0,2020-11-01 15:00:00,2020-11-01,15:00:00
7336,6.0,2020-11-01 16:00:00,2020-11-01,16:00:00
7337,3.0,2020-11-01 17:00:00,2020-11-01,17:00:00
7338,3.0,2020-11-01 18:00:00,2020-11-01,18:00:00
7339,1.0,2020-11-01 19:00:00,2020-11-01,19:00:00
7340,1.0,2020-11-01 20:00:00,2020-11-01,20:00:00
7341,4.0,2020-11-01 21:00:00,2020-11-01,21:00:00
7342,0.0,2020-11-01 22:00:00,2020-11-01,22:00:00
7343,4.0,2020-11-01 23:00:00,2020-11-01,23:00:00
7344,3.0,2020-11-02 00:00:00,2020-11-02,00:00:00
7345,1.0,2020-11-02 01:00:00,2020-11-02,01:00:00
7346,5.0,2020-11-02 02:00:00,2020-11-02,02:00:00
7347,1.0,2020-11-02 03:00:00,2020-11-02,03:00:00
7348,2.0,2020-11-02 04:00:00,2020-11-02,04:00:00
7349,0.0,2020-11-02 05:00:00,2020-11-02,05:00:00
7350,2.0,2020-11-02 06:00:00,2020-11-02,06:00:00
7351,0.0,2020-11-02 07:00:00,2020-11-02,07:00:00
7352,1.0,2020-11-02 08:00:00,2020-11-02,08:00:00
7353,1.0,2020-11-02 09:00:00,2020-11-02,09:00:00
7354,3.0,2020-11-02 10:00:00,2020-11-02,10:00:00
7355,3.0,2020-11-02 11:00:00,2020-11-02,11:00:00
7356,4.0,2020-11-02 12:00:00,2020-11-02,12:00:00
7357,2.0,2020-11-02 13:00:00,2020-11-02,13:00:00
7358,2.0,2020-11-02 14:00:00,2020-11-02,14:00:00
7359,2.0,2020-11-02 15:00:00,2020-11-02,15:00:00
7360,4.0,2020-11-02 16:00:00,2020-11-02,16:00:00
7361,6.0,2020-11-02 17:00:00,2020-11-02,17:00:00
7362,2.0,2020-11-02 18:00:00,2020-11-02,18:00:00
7363,2.0,2020-11-02 19:00:00,2020-11-02,19:00:00
7364,4.0,2020-11-02 20:00:00,2020-11-02,20:00:00
7365,3.0,2020-11-02 21:00:00,2020-11-02,21:00:00
7366,2.0,2020-11-02 22:00:00,2020-11-02,22:00:00
7367,4.0,2020-11-02 23:00:00,2020-11-02,23:00:00
7368,5.0,2020-11-03 00:00:00,2020-11-03,00:00:00
7369,5.0,2020-11-03 01:00:00,2020-11-03,01:00:00
7370,3.0,2020-11-03 02:00:00,2020-11-03,02:00:00
7371,6.0,2020-11-03 03:00:00,2020-11-03,03:00:00
7372,3.0,2020-11-03 04:00:00,2020-11-03,04:00:00
7373,2.0,2020-11-03 05:00:00,2020-11-03,05:00:00
7374,3.0,2020-11-03 06:00:00,2020-11-03,06:00:00
7375,1.0,2020-11-03 07:00:00,2020-11-03,07:00:00
7376,2.0,2020-11-03 08:00:00,2020-11-03,08:00:00
7377,2.0,2020-11-03 09:00:00,2020-11-03,09:00:00
7378,4.0,2020-11-03 10:00:00,2020-11-03,10:00:00
7379,5.0,2020-11-03 11:00:00,2020-11-03,11:00:00
7380,2.0,2020-11-03 12:00:00,2020-11-03,12:00:00
7381,7.0,2020-11-03 13:00:00,2020-11-03,13:00:00
7382,3.0,2020-11-03 14:00:00,2020-11-03,14:00:00
7383,3.0,2020-11-03 15:00:00,2020-11-03,15:00:00
7384,2.0,2020-11-03 16:00:00,2020-11-03,16:00:00
7385,4.0,2020-11-03 17:00:00,2020-11-03,17:00:00
7386,4.0,2020-11-03 18:00:00,2020-11-03,18:00:00
7387,5.0,2020-11-03 19:00:00,2020-11-03,19:00:00
7388,6.0,2020-11-03 20:00:00,2020-11-03,20:00:00
7389,2.0,2020-11-03 21:00:00,2020-11-03,21:00:00
7390,5.0,2020-11-03 22:00:00,2020-11-03,22:00:00
7391,4.0,2020-11-03 23:00:00,2020-11-03,23:00:00
7392,4.0,2020-11-04 00:00:00,2020-11-04,00:00:00
7393,2.0,2020-11-04 01:00:00,2020-11-04,01:00:00
7394,0.0,2020-11-04 02:00:00,2020-11-04,02:00:00
7395,4.0,2020-11-04 03:00:00,2020-11-04,03:00:00
7396,3.0,2020-11-04 04:00:00,2020-11-04,04:00:00
7397,4.0,2020-11-04 05:00:00,2020-11-04,05:00:00
7398,4.0,2020-11-04 06:00:00,2020-11-04,06:00:00
7399,0.0,2020-11-04 07:00:00,2020-11-04,07:00:00
7400,6.0,2020-11-04 08:00:00,2020-11-04,08:00:00
7401,5.0,2020-11-04 09:00:00,2020-11-04,09:00:00
7402,6.0,2020-11-04 10:00:00,2020-11-04,10:00:00
7403,3.0,2020-11-04 11:00:00,2020-11-04,11:00:00
7404,1.0,2020-11-04 12:00:00,2020-11-04,12:00:00
7405,2.0,2020-11-04 13:00:00,2020-11-04,13:00:00
7406,2.0,2020-11-04 14:00:00,2020-11-04,14:00:00
7407,3.0,2020-11-04 15:00:00,2020-11-04,15:00:00
7408,1.0,2020-11-04 16:00:00,2020-11-04,16:00:00
7409,5.0,2020-11-04 17:00:00,2020-11-04,17:00:00
7410,1.0,2020-11-04 18:00:00,2020-11-04,18:00:00
7411,5.0,2020-11-04 19:00:00,2020-11-04,19:00:00
7412,1.0,2020-11-04 20:00:00,2020-11-04,20:00:00
7413,2.0,2020-11-04 21:00:00,2020-11-04,21:00:00
7414,0.0,2020-11-04 22:00:00,2020-11-04,22:00:00
7415,6.0,2020-11-04 23:00:00,2020-11-04,23:00:00
7416,5.0,2020-11-05 00:00:00,2020-11-05,00:00:00
7417,5.0,2020-11-05 01:00:00,2020-11-05,01:00:00
7418,0.0,2020-11-05 02:00:00,2020-11-05,02:00:00
7419,2.0,2020-11-05 03:00:00,2020-11-05,03:00:00
7420,5.0,2020-11-05 04:00:00,2020-11-05,04:00:00
7421,2.0,2020-11-05 05:00:00,2020-11-05,05:00:00
7422,2.0,2020-11-05 06:00:00,2020-11-05,06:00:00
7423,2.0,2020-11-05 07:00:00,2020-11-05,07:00:00
7424,3.0,2020-11-05 08:00:00,2020-11-05,08:00:00
7425,1.0,2020-11-05 09:00:00,2020-11-05,09:00:00
7426,3.0,2020-11-05 10:00:00,2020-11-05,10:00:00
7427,1.0,2020-11-05 11:00:00,2020-11-05,11:00:00
7428,4.0,2020-11-05 12:00:00,2020-11-05,12:00:00
7429,7.0,2020-11-05 13:00:00,2020-11-05,13:00:00
7430,0.0,2020-11-05 14:00:00,2020-11-05,14:00:00
7431,1.0,2020-11-05 15:00:00,2020-11-05,15:00:00
7432,0.0,2020-11-05 16:00:00,2020-11-05,16:00:00
7433,3.0,2020-11-05 17:00:00,2020-11-05,17:00:00
7434,6.0,2020-11-05 18:00:00,2020-11-05,18:00:00
7435,1.0,2020-11-05 19:00:00,2020-11-05,19:00:00
7436,1.0,2020-11-05 20:00:00,2020-11-05,20:00:00
7437,1.0,2020-11-05 21:00:00,2020-11-05,21:00:00
7438,0.0,2020-11-05 22:00:00,2020-11-05,22:00:00
7439,0.0,2020-11-05 23:00:00,2020-11-05,23:00:00
7440,2.0,2020-11-06 00:00:00,2020-11-06,00:00:00
7441,4.0,2020-11-06 01:00:00,2020-11-06,01:00:00
7442,2.0,2020-11-06 02:00:00,2020-11-06,02:00:00
7443,1.0,2020-11-06 03:00:00,2020-11-06,03:00:00
7444,2.0,2020-11-06 04:00:00,2020-11-06,04:00:00
7445,3.0,2020-11-06 05:00:00,2020-11-06,05:00:00
7446,3.0,2020-11-06 06:00:00,2020-11-06,06:00:00
7447,2.0,2020-11-06 07:00:00,2020-11-06,07:00:00
7448,2.0,2020-11-06 08:00:00,2020-11-06,08:00:00
7449,3.0,2020-11-06 09:00:00,2020-11-06,09:00:00
7450,2.0,2020-11-06 10:00:00,2020-11-06,10:00:00
7451,3.0,2020-11-06 11:00:00,2020-11-06,11:00:00
7452,1.0,2020-11-06 12:00:00,2020-11-06,12:00:00
7453,4.0,2020-11-06 13:00:00,2020-11-06,13:00:00
7454,6.0,2020-11-06 14:00:00,2020-11-06,14:00:00
7455,3.0,2020-11-06 15:00:00,2020-11-06,15:00:00
7456,2.0,2020-11-06 16:00:00,2020-11-06,16:00:00
7457,5.0,2020-11-06 17:00:00,2020-11-06,17:00:00
7458,3.0,2020-11-06 18:00:00,2020-11-06,18:00:00
7459,4.0,2020-11-06 19:00:00,2020-11-06,19:00:00
7460,4.0,2020-11-06 20:00:00,2020-11-06,20:00:00
7461,0.0,2020-11-06 21:00:00,2020-11-06,21:00:00
7462,2.0,2020-11-06 22:00:00,2020-11-06,22:00:00
7463,2.0,2020-11-06 23:00:00,2020-11-06,23:00:00
7464,1.0,2020-11-07 00:00:00,2020-11-07,00:00:00
7465,0.0,2020-11-07 01:00:00,2020-11-07,01:00:00
7466,3.0,2020-11-07 02:00:00,2020-11-07,02:00:00
7467,4.0,2020-11-07 03:00:00,2020-11-07,03:00:00
7468,2.0,2020-11-07 04:00:00,2020-11-07,04:00:00
7469,5.0,2020-11-07 05:00:00,2020-11-07,05:00:00
7470,3.0,2020-11-07 06:00:00,2020-11-07,06:00:00
7471,1.0,2020-11-07 07:00:00,2020-11-07,07:00:00
7472,2.0,2020-11-07 08:00:00,2020-11-07,08:00:00
7473,2.0,2020-11-07 09:00:00,2020-11-07,09:00:00
7474,2.0,2020-11-07 10:00:00,2020-11-07,10:00:00
7475,5.0,2020-11-07 11:00:00,2020-11-07,11:00:00
7476,3.0,2020-11-07 12:00:00,2020-11-07,12:00:00
7477,3.0,2020-11-07 13:00:00,2020-11-07,13:00:00
7478,5.0,2020-11-07 14:00:00,2020-11-07,14:00:00
7479,2.0,2020-11-07 15:00:00,2020-11-07,15:00:00
7480,1.0,2020-11-07 16:00:00,2020-11-07,16:00:00
7481,2.0,2020-11-07 17:00:00,2020-11-07,17:00:00
7482,1.0,2020-11-07 18:00:00,2020-11-07,18:00:00
7483,4.0,2020-11-07 19:00:00,2020-11-07,19:00:00
7484,0.0,2020-11-07 20:00:00,2020-11-07,20:00:00
7485,5.0,2020-11-07 21:00:00,2020-11-07,21:00:00
7486,3.0,2020-11-07 22:00:00,2020-11-07,22:00:00
7487,2.0,2020-11-07 23:00:00,2020-11-07,23:00:00
7488,1.0,2020-11-08 00:00:00,2020-11-08,00:00:00
7489,3.0,2020-11-08 01:00:00,2020-11-08,01:00:00
7490,4.0,2020-11-08 02:00:00,2020-11-08,02:00:00
7491,1.0,2020-11-08 03:00:00,2020-11-08,03:00:00
7492,4.0,2020-11-08 04:00:00,2020-11-08,04:00:00
7493,2.0,2020-11-08 05:00:00,2020-11-08,05:00:00
7494,2.0,2020-11-08 06:00:00,2020-11-08,06:00:00
7495,0.0,2020-11-08 07:00:00,2020-11-08,07:00:00
7496,3.0,2020-11-08 08:00:00,2020-11-08,08:00:00
7497,3.0,2020-11-08 09:00:00,2020-11-08,09:00:00
7498,4.0,2020-11-08 10:00:00,2020-11-08,10:00:00
7499,2.0,2020-11-08 11:00:00,2020-11-08,11:00:00
7500,5.0,2020-11-08 12:00:00,2020-11-08,12:00:00
7501,3.0,2020-11-08 13:00:00,2020-11-08,13:00:00
7502,2.0,2020-11-08 14:00:00,2020-11-08,14:00:00
7503,7.0,2020-11-08 15:00:00,2020-11-08,15:00:00
7504,1.0,2020-11-08 16:00:00,2020-11-08,16:00:00
7505,1.0,2020-11-08 17:00:00,2020-11-08,17:00:00
7506,3.0,2020-11-08 18:00:00,2020-11-08,18:00:00
7507,1.0,2020-11-08 19:00:00,2020-11-08,19:00:00
7508,4.0,2020-11-08 20:00:00,2020-11-08,20:00:00
7509,2.0,2020-11-08 21:00:00,2020-11-08,21:00:00
7510,2.0,2020-11-08 22:00:00,2020-11-08,22:00:00
7511,2.0,2020-11-08 23:00:00,2020-11-08,23:00:00
7512,6.0,2020-11-09 00:00:00,2020-11-09,00:00:00
7513,3.0,2020-11-09 01:00:00,2020-11-09,01:00:00
7514,2.0,2020-11-09 02:00:00,2020-11-09,02:00:00
7515,3.0,2020-11-09 03:00:00,2020-11-09,03:00:00
7516,1.0,2020-11-09 04:00:00,2020-11-09,04:00:00
7517,3.0,2020-11-09 05:00:00,2020-11-09,05:00:00
7518,0.0,2020-11-09 06:00:00,2020-11-09,06:00:00
7519,2.0,2020-11-09 07:00:00,2020-11-09,07:00:00
7520,3.0,2020-11-09 08:00:00,2020-11-09,08:00:00
7521,2.0,2020-11-09 09:00:00,2020-11-09,09:00:00
7522,0.0,2020-11-09 10:00:00,2020-11-09,10:00:00
7523,3.0,2020-11-09 11:00:00,2020-11-09,11:00:00
7524,2.0,2020-11-09 12:00:00,2020-11-09,12:00:00
7525,2.0,2020-11-09 13:00:00,2020-11-09,13:00:00
7526,1.0,2020-11-09 14:00:00,2020-11-09,14:00:00
7527,3.0,2020-11-09 15:00:00,2020-11-09,15:00:00
7528,2.0,2020-11-09 16:00:00,2020-11-09,16:00:00
7529,2.0,2020-11-09 17:00:00,2020-11-09,17:00:00
7530,4.0,2020-11-09 18:00:00,2020-11-09,18:00:00
7531,1.0,2020-11-09 19:00:00,2020-11-09,19:00:00
7532,2.0,2020-11-09 20:00:00,2020-11-09,20:00:00
7533,4.0,2020-11-09 21:00:00,2020-11-09,21:00:00
7534,3.0,2020-11-09 22:00:00,2020-11-09,22:00:00
7535,5.0,2020-11-09 23:00:00,2020-11-09,23:00:00
7536,3.0,2020-11-10 00:00:00,2020-11-10,00:00:00
7537,1.0,2020-11-10 01:00:00,2020-11-10,01:00:00
7538,2.0,2020-11-10 02:00:00,2020-11-10,02:00:00
7539,3.0,2020-11-10 03:00:00,2020-11-10,03:00:00
7540,3.0,2020-11-10 04:00:00,2020-11-10,04:00:00
7541,5.0,2020-11-10 05:00:00,2020-11-10,05:00:00
7542,1.0,2020-11-10 06:00:00,2020-11-10,06:00:00
7543,3.0,2020-11-10 07:00:00,2020-11-10,07:00:00
7544,1.0,2020-11-10 08:00:00,2020-11-10,08:00:00
7545,3.0,2020-11-10 09:00:00,2020-11-10,09:00:00
7546,3.0,2020-11-10 10:00:00,2020-11-10,10:00:00
7547,3.0,2020-11-10 11:00:00,2020-11-10,11:00:00
7548,3.0,2020-11-10 12:00:00,2020-11-10,12:00:00
7549,3.0,2020-11-10 13:00:00,2020-11-10,13:00:00
7550,3.0,2020-11-10 14:00:00,2020-11-10,14:00:00
7551,3.0,2020-11-10 15:00:00,2020-11-10,15:00:00
7552,4.0,2020-11-10 16:00:00,2020-11-10,16:00:00
7553,2.0,2020-11-10 17:00:00,2020-11-10,17:00:00
7554,3.0,2020-11-10 18:00:00,2020-11-10,18:00:00
7555,2.0,2020-11-10 19:00:00,2020-11-10,19:00:00
7556,7.0,2020-11-10 20:00:00,2020-11-10,20:00:00
7557,3.0,2020-11-10 21:00:00,2020-11-10,21:00:00
7558,1.0,2020-11-10 22:00:00,2020-11-10,22:00:00
7559,3.0,2020-11-10 23:00:00,2020-11-10,23:00:00
7560,4.0,2020-11-11 00:00:00,2020-11-11,00:00:00
7561,3.0,2020-11-11 01:00:00,2020-11-11,01:00:00
7562,6.0,2020-11-11 02:00:00,2020-11-11,02:00:00
7563,2.0,2020-11-11 03:00:00,2020-11-11,03:00:00
7564,3.0,2020-11-11 04:00:00,2020-11-11,04:00:00
7565,1.0,2020-11-11 05:00:00,2020-11-11,05:00:00
7566,3.0,2020-11-11 06:00:00,2020-11-11,06:00:00
7567,4.0,2020-11-11 07:00:00,2020-11-11,07:00:00
7568,2.0,2020-11-11 08:00:00,2020-11-11,08:00:00
7569,2.0,2020-11-11 09:00:00,2020-11-11,09:00:00
7570,7.0,2020-11-11 10:00:00,2020-11-11,10:00:00
7571,1.0,2020-11-11 11:00:00,2020-11-11,11:00:00
7572,2.0,2020-11-11 12:00:00,2020-11-11,12:00:00
7573,4.0,2020-11-11 13:00:00,2020-11-11,13:00:00
7574,4.0,2020-11-11 14:00:00,2020-11-11,14:00:00
7575,1.0,2020-11-11 15:00:00,2020-11-11,15:00:00
7576,3.0,2020-11-11 16:00:00,2020-11-11,16:00:00
7577,2.0,2020-11-11 17:00:00,2020-11-11,17:00:00
7578,4.0,2020-11-11 18:00:00,2020-11-11,18:00:00
7579,1.0,2020-11-11 19:00:00,2020-11-11,19:00:00
7580,1.0,2020-11-11 20:00:00,2020-11-11,20:00:00
7581,2.0,2020-11-11 21:00:00,2020-11-11,21:00:00
7582,4.0,2020-11-11 22:00:00,2020-11-11,22:00:00
7583,3.0,2020-11-11 23:00:00,2020-11-11,23:00:00
7584,2.0,2020-11-12 00:00:00,2020-11-12,00:00:00
7585,1.0,2020-11-12 01:00:00,2020-11-12,01:00:00
7586,5.0,2020-11-12 02:00:00,2020-11-12,02:00:00
7587,1.0,2020-11-12 03:00:00,2020-11-12,03:00:00
7588,6.0,2020-11-12 04:00:00,2020-11-12,04:00:00
7589,1.0,2020-11-12 05:00:00,2020-11-12,05:00:00
7590,1.0,2020-11-12 06:00:00,2020-11-12,06:00:00
7591,4.0,2020-11-12 07:00:00,2020-11-12,07:00:00
7592,3.0,2020-11-12 08:00:00,2020-11-12,08:00:00
7593,4.0,2020-11-12 09:00:00,2020-11-12,09:00:00
7594,4.0,2020-11-12 10:00:00,2020-11-12,10:00:00
7595,2.0,2020-11-12 11:00:00,2020-11-12,11:00:00
7596,0.0,2020-11-12 12:00:00,2020-11-12,12:00:00
7597,2.0,2020-11-12 13:00:00,2020-11-12,13:00:00
7598,3.0,2020-11-12 14:00:00,2020-11-12,14:00:00
7599,5.0,2020-11-12 15:00:00,2020-11-12,15:00:00
7600,2.0,2020-11-12 16:00:00,2020-11-12,16:00:00
7601,2.0,2020-11-12 17:00:00,2020-11-12,17:00:00
7602,1.0,2020-11-12 18:00:00,2020-11-12,18:00:00
7603,4.0,2020-11-12 19:00:00,2020-11-12,19:00:00
7604,1.0,2020-11-12 20:00:00,2020-11-12,20:00:00
7605,5.0,2020-11-12 21:00:00,2020-11-12,21:00:00
7606,5.0,2020-11-12 22:00:00,2020-11-12,22:00:00
7607,4.0,2020-11-12 23:00:00,2020-11-12,23:00:00
7608,3.0,2020-11-13 00:00:00,2020-11-13,00:00:00
7609,1.0,2020-11-13 01:00:00,2020-11-13,01:00:00
7610,4.0,2020-11-13 02:00:00,2020-11-13,02:00:00
7611,5.0,2020-11-13 03:00:00,2020-11-13,03:00:00
7612,6.0,2020-11-13 04:00:00,2020-11-13,04:00:00
7613,5.0,2020-11-13 05:00:00,2020-11-13,05:00:00
7614,4.0,2020-11-13 06:00:00,2020-11-13,06:00:00
7615,4.0,2020-11-13 07:00:00,2020-11-13,07:00:00
7616,3.0,2020-11-13 08:00:00,2020-11-13,08:00:00
7617,2.0,2020-11-13 09:00:00,2020-11-13,09:00:00
7618,4.0,2020-11-13 10:00:00,2020-11-13,10:00:00
7619,6.0,2020-11-13 11:00:00,2020-11-13,11:00:00
7620,3.0,2020-11-13 12:00:00,2020-11-13,12:00:00
7621,1.0,2020-11-13 13:00:00,2020-11-13,13:00:00
7622,3.0,2020-11-13 14:00:00,2020-11-13,14:00:00
7623,2.0,2020-11-13 15:00:00,2020-11-13,15:00:00
7624,1.0,2020-11-13 16:00:00,2020-11-13,16:00:00
7625,1.0,2020-11-13 17:00:00,2020-11-13,17:00:00
7626,2.0,2020-11-13 18:00:00,2020-11-13,18:00:00
7627,6.0,2020-11-13 19:00:00,2020-11-13,19:00:00
7628,5.0,2020-11-13 20:00:00,2020-11-13,20:00:00
7629,0.0,2020-11-13 21:00:00,2020-11-13,21:00:00
7630,2.0,2020-11-13 22:00:00,2020-11-13,22:00:00
7631,1.0,2020-11-13 23:00:00,2020-11-13,23:00:00
